rms,spectral_centroid,spectral_bandwidth,spectral_flatness,crest_factor,hf_energy_ratio,peak_prominence,window_id,label
12.09362404913643,70.1650744897929,31.579881143039007,0.05809765033308023,1.923570097768461,0.022070984524985016,0.5076062833259063,37,drill
12.276582522358984,73.2044207196225,33.59689613389834,0.07421183348312822,1.9627219476092623,0.030900002608902997,0.7721002854194917,38,drill
12.001342619448385,71.25681595041948,31.453102081800356,0.060636745347022236,1.805421439425356,0.02422734655867977,0.5232880301290656,39,drill
11.937374940642659,74.6727567585948,31.965100686125535,0.06421654591168696,2.043931396250419,0.02039914397697982,0.8486139407544147,40,drill
12.409629077104286,66.50966372539376,29.73022809450713,0.05038573312783381,1.841802232546653,0.01880498007655634,1.050563525236423,41,drill
11.910644219195278,72.87225613874924,33.334450762149025,0.06924640079006952,1.8390948713458617,0.03069523976182063,0.5606487471401168,42,drill
12.010268519672255,72.9038795038527,27.02120530302257,0.048034955463897654,1.9266626680086767,0.021471943095456938,1.259272392753323,43,drill
11.980905149644865,72.05571282805452,29.5779137623653,0.053180751568797334,1.963766689848434,0.021920519640185623,0.8280889509182362,44,drill
11.55165634762813,72.04087616155782,32.272226617934884,0.06204891888453018,1.972572913191861,0.020152889944378676,0.7752254724807658,45,drill
11.897271804979358,69.26667721002505,30.323050553726606,0.05849135436816085,1.9013213270072356,0.019974833111820335,0.8765595080303518,46,drill
12.269938390088276,74.30022999458056,33.30097138137796,0.07255718054992716,2.091191743829701,0.03568304495015513,1.0125969456210149,47,drill
12.434070236629067,71.81554446877135,34.01851256545804,0.07696904794441015,1.8639719994672683,0.02260439731329792,0.7265676474025388,48,drill
12.039082654977472,70.89116977078822,27.835151766680667,0.04578809851327545,1.7274164108639243,0.01672729433293477,1.1235163291489765,49,drill
11.861632905751796,72.37119839063064,29.019549421107243,0.05047686991605849,2.1296565164935055,0.016124301973890098,0.8676012625625925,50,drill
12.366420170142748,75.85207457304476,29.44680698296866,0.05375297791395094,2.21252676308666,0.016710956682176467,1.6118165935931739,51,drill
11.525107449659266,75.23204252332816,33.33961255793727,0.06701281312158311,2.2217499964160385,0.028362819461198254,1.4983502585799886,52,drill
11.477844882256564,74.68844387336463,36.91929481505057,0.07958183014978866,2.2660604202594867,0.02790151375030299,1.150472485380858,53,drill
11.76958446794431,69.23755835401539,35.39448669076945,0.08071417327191709,1.8530437248683205,0.02795982496730202,0.3890775760723106,54,drill
11.800190494428282,69.91909875617853,34.2301222307607,0.07235786837511335,2.1102472455254975,0.02141481868731078,0.8305833852818636,55,drill
11.571627365809162,70.90224255811067,32.14533624339757,0.060815016921961035,1.8585477534259465,0.0185944298246696,0.7746020518321625,56,drill
12.09831396528079,74.31914885040118,30.57856662895356,0.05569958034863049,1.9713901421381768,0.02340372795472165,1.0665694001918267,57,drill
11.866576696416407,75.70845865989992,49.17614573498591,0.11384045784963785,2.251206760638169,0.061545254357890156,0.680891607984434,58,drill
11.309753094255909,76.60606082387295,43.616681969436385,0.0932205041934444,1.7404480855374551,0.0463472513730085,0.2408216246044699,59,drill
11.060458726676279,63.58557228617205,37.825352574666034,0.08180191250444593,1.5687725692415129,0.03419207433481699,0.1709688507425486,60,drill
11.268421043415108,67.52416495152137,38.965731051795,0.08493750916538732,1.5361737092059775,0.03986545623599546,0.1940977215131863,61,drill
11.680565427450015,76.43367244135341,45.124846639154015,0.10607069026292189,2.074909127902086,0.06497712073063822,0.2609773594389765,62,drill
